post_id,title,post_type,status,post_date,post_modified,author,link,slug,categories,view_count,seo_linkdex,seo_content_score,seo_title,seo_metadesc,estimated_reading_time_minutes,excerpt,content
4758,New Upgrade: Brand New Life Fitness Treadmills Arriving Soon! - Update 4,post,publish,2023-12-05 06:25:00,2023-12-10 10:25:00,,https://www.leisurecentre.com.au/news/new-upgrade-brand-new-life-fitness-treadmills-arriving-soon---update-4/,new-upgrade-brand-new-life-fitness-treadmills-arriving-soon---update-4,post,1953,45,60,Gym Floor Upgrade: New Training Equipment Arriving | Wave & Fitness Hub,,1,,<p>Your training is about to get a massive upgrade! We are thrilled to announce that a brand new fleet of premium commercial fitness gear is arriving on the gym floor next week.</p>
4531,Spring Facility Opening Hours Schedule,post,publish,2023-12-04 12:00:00,2023-12-07 16:00:00,,https://www.leisurecentre.com.au/news/spring-facility-opening-hours-schedule/,spring-facility-opening-hours-schedule,post,3762,90,90,Spring Opening Hours Update & Schedule Changes,,4,,"<p>With the arrival of the new season, we are transitioning to our seasonal operating hours. This adjustment allows us to open earlier for sunrise swimmers.</p>"
4563,Trainer Spotlight: Meet Michael Chang - Update 2,post,publish,2023-12-02 10:06:00,2023-12-06 10:06:00,,https://www.leisurecentre.com.au/news/trainer-spotlight-meet-michael-chang---update-2/,trainer-spotlight-meet-michael-chang---update-2,post,2590,75,90,Meet Our Expert Fitness Coach & Personal Trainer | Community Recreation Hub,,2,,"<p>This month, we sit down with one of our core fitness coaches to talk training philosophy, client success stories, and how to stay motivated.</p>"
4522,School Holiday Activity Program - Bookings Open! - Update 3,post,publish,2023-11-27 14:49:00,2023-12-01 14:49:00,,https://www.leisurecentre.com.au/news/school-holiday-activity-program---bookings-open---update-3/,school-holiday-activity-program---bookings-open---update-3,post,2690,45,60,Active School Holiday Programs & Kids Activities | Wave & Fitness Hub,,3,,"<p>Keep the kids active, engaged, and highly entertained these school holidays with our fully supervised youth recreation program!</p>"
4583,Trainer Spotlight: Meet James Wilson,post,publish,2023-11-26 11:26:00,2023-12-01 18:26:00,,https://www.leisurecentre.com.au/news/trainer-spotlight-meet-james-wilson/,trainer-spotlight-meet-james-wilson,post,2396,82,90,Meet Our Expert Fitness Coach & Personal Trainer | Wave & Fitness Hub,,4,,"<p>This month, we sit down with one of our core fitness coaches to talk training philosophy, client success stories, and how to stay motivated.</p>"
4657,School Holiday Activity Program - Bookings Open! - Update 5,post,publish,2023-11-24 06:09:00,2023-11-28 16:09:00,,https://www.leisurecentre.com.au/news/school-holiday-activity-program---bookings-open---update-5/,school-holiday-activity-program---bookings-open---update-5,post,3624,30,70,Active School Holiday Programs & Kids Activities | Wave & Fitness Hub,,2,,"<p>Keep the kids active, engaged, and highly entertained these school holidays with our fully supervised youth recreation program!</p>"
4607,School Holiday Activity Program - Bookings Open! - Update 5,post,publish,2023-11-13 20:26:00,2023-11-18 21:26:00,,https://www.leisurecentre.com.au/news/school-holiday-activity-program---bookings-open---update-5/,school-holiday-activity-program---bookings-open---update-5,post,4043,75,90,Active School Holiday Programs & Kids Activities | Elite Health & Aquatic,,1,,"<p>Keep the kids active, engaged, and highly entertained these school holidays with our fully supervised youth recreation program!</p>"
4725,New Upgrade: Brand New Hammer Strength Squat Racks Arriving Soon! - Update 5,post,publish,2023-11-12 17:24:00,2023-11-14 22:24:00,,https://www.leisurecentre.com.au/news/new-upgrade-brand-new-hammer-strength-squat-racks-arriving-soon---update-5/,new-upgrade-brand-new-hammer-strength-squat-racks-arriving-soon---update-5,post,907,30,60,Gym Floor Upgrade: New Training Equipment Arriving | Elite Health & Aquatic,,4,,<p>Your training is about to get a massive upgrade! We are thrilled to announce that a brand new fleet of premium commercial fitness gear is arriving on the gym floor next week.</p>
4809,Upcoming Temporary Closure: Leisure Splash Pad Maintenance - Update 3,post,draft,2023-10-30 19:38:00,2023-11-02 00:38:00,,https://www.leisurecentre.com.au/news/upcoming-temporary-closure-leisure-splash-pad-maintenance---update-3/,upcoming-temporary-closure-leisure-splash-pad-maintenance---update-3,post,583,0,0,Notice: Temporary Closure for Pool Maintenance | Wave & Fitness Hub,,4,,"<p>To ensure the highest standard of water quality and safety, the pool will be temporarily closed for scheduled preventative maintenance.</p><p>During this period, all other pools will remain open as scheduled.</p>"
4588,Swim School Enrolments Now Open for Term 4 - Update 3,post,publish,2023-10-24 12:12:00,2023-10-28 20:12:00,,https://www.leisurecentre.com.au/news/swim-school-enrolments-now-open-for-term-4---update-3/,swim-school-enrolments-now-open-for-term-4---update-3,post,1153,64,60,Learn to Swim: Kids Swimming Lesson Enrolments Open,,3,,<p>Secure your child's spot in our reputable Learn-to-Swim program for the upcoming school term! Swimming is an essential life skill that builds foundational water confidence.</p>
4611,The Surprising Health Benefits of Aqua Aerobics - Update 4,post,publish,2023-10-24 08:34:00,2023-10-26 20:34:00,,https://www.leisurecentre.com.au/news/the-surprising-health-benefits-of-aqua-aerobics---update-4/,the-surprising-health-benefits-of-aqua-aerobics---update-4,post,1464,30,60,Why Low-Impact Aquatic Workouts Benefit Your Health,,2,,<p>Water-based workouts are not just for recovery; they are a highly effective way to build lean cardiovascular endurance and core muscular strength without stressing your joints.</p>
4637,Trainer Spotlight: Meet Sarah Jenkins,post,publish,2023-10-17 20:22:00,2023-10-20 06:22:00,,https://www.leisurecentre.com.au/news/trainer-spotlight-meet-sarah-jenkins/,trainer-spotlight-meet-sarah-jenkins,post,3245,60,60,Meet Our Expert Fitness Coach & Personal Trainer | Elite Health & Aquatic,,4,,"<p>This month, we sit down with one of our core fitness coaches to talk training philosophy, client success stories, and how to stay motivated.</p>"
4639,Group Fitness Timetable Update - Effective April 2025 - Update 5,post,publish,2023-10-09 08:04:00,2023-10-11 20:04:00,,https://www.leisurecentre.com.au/news/group-fitness-timetable-update---effective-april-2025---update-5/,group-fitness-timetable-update---effective-april-2025---update-5,post,863,75,60,New Group Fitness Timetable & Schedule Updates | Elite Health & Aquatic,,2,,<p>We are excited to announce a refresh of our group fitness timetable based directly on member feedback and attendance data!</p><p>The new schedule goes live at the start of next week.</p>
4690,New Upgrade: Brand New StairMaster StepMills Arriving Soon! - Update 5,post,publish,2023-10-02 19:32:00,2023-10-05 23:32:00,,https://www.leisurecentre.com.au/news/new-upgrade-brand-new-stairmaster-stepmills-arriving-soon---update-5/,new-upgrade-brand-new-stairmaster-stepmills-arriving-soon---update-5,post,1614,64,60,Gym Floor Upgrade: New Training Equipment Arriving | Elite Health & Aquatic,,2,,<p>Your training is about to get a massive upgrade! We are thrilled to announce that a brand new fleet of premium commercial fitness gear is arriving on the gym floor next week.</p>
4602,Trainer Spotlight: Meet James Wilson - Update 5,post,publish,2023-09-28 18:34:00,2023-10-01 02:34:00,,https://www.leisurecentre.com.au/news/trainer-spotlight-meet-james-wilson---update-5/,trainer-spotlight-meet-james-wilson---update-5,post,4145,90,70,Meet Our Expert Fitness Coach & Personal Trainer | Elite Health & Aquatic,,4,,"<p>This month, we sit down with one of our core fitness coaches to talk training philosophy, client success stories, and how to stay motivated.</p>"
4539,Public Holiday Opening Hours - Easter,post,publish,2023-09-25 16:16:00,2023-09-27 03:16:00,,https://www.leisurecentre.com.au/news/public-holiday-opening-hours---easter/,public-holiday-opening-hours---easter,post,3654,75,90,Holiday Hours: Easter Opening Times | Wave & Fitness Hub,,1,,<p>Please note that the facility will operate on adjusted hours for the upcoming <strong>Easter</strong> public holiday.</p><p>Our modified hours are as follows:</p><ul><li><strong>Gym & Health Club:</strong> 8:00 AM - 4:00 PM</li><li><strong>Aquatic Area:</strong> 9:00 AM - 3:30 PM</li><li><strong>Group Fitness Classes:</strong> Modified timetable applies</li><li><strong>Creche / Childcare:</strong> Closed</li></ul><p>Normal 24/7 gym access remains available for eligible key-tag holders.</p>
4779,The Surprising Health Benefits of Aqua Aerobics - Update 5,post,publish,2023-09-25 09:18:00,2023-09-27 14:18:00,,https://www.leisurecentre.com.au/news/the-surprising-health-benefits-of-aqua-aerobics---update-5/,the-surprising-health-benefits-of-aqua-aerobics---update-5,post,3254,82,80,Why Low-Impact Aquatic Workouts Benefit Your Health,,3,,<p>Water-based workouts are not just for recovery; they are a highly effective way to build lean cardiovascular endurance and core muscular strength without stressing your joints.</p>
4665,Notice of Limited Lane Availability: School Swimming Carnival - Update 3,post,publish,2023-09-22 12:32:00,2023-09-22 13:32:00,,https://www.leisurecentre.com.au/news/notice-of-limited-lane-availability-school-swimming-carnival---update-3/,notice-of-limited-lane-availability-school-swimming-carnival---update-3,post,4279,60,80,Lap Lane Availability Notice: School Swim Carnival | City Leisure Centre,,2,,"<p>We will be hosting a local school swimming carnival this coming Friday from 9:00 AM to 2:30 PM. During this event, public lap swimming lanes will be significantly restricted.</p>"
4547,School Holiday Activity Program - Bookings Open! - Update 4,post,publish,2023-09-13 17:57:00,2023-09-16 01:57:00,,https://www.leisurecentre.com.au/news/school-holiday-activity-program---bookings-open---update-4/,school-holiday-activity-program---bookings-open---update-4,post,2568,82,90,Active School Holiday Programs & Kids Activities | Elite Health & Aquatic,,4,,"<p>Keep the kids active, engaged, and highly entertained these school holidays with our fully supervised youth recreation program!</p>"
4553,Public Holiday Opening Hours - Grand Final Friday - Update 3,post,publish,2023-09-06 13:08:00,2023-09-09 23:08:00,,https://www.leisurecentre.com.au/news/public-holiday-opening-hours---grand-final-friday---update-3/,public-holiday-opening-hours---grand-final-friday---update-3,post,4386,75,80,Holiday Hours: Grand Final Friday Opening Times | Community Recreation Hub,,4,,<p>Please note that the facility will operate on adjusted hours for the upcoming <strong>Grand Final Friday</strong> public holiday.</p><p>Our modified hours are as follows:</p><ul><li><strong>Gym & Health Club:</strong> 8:00 AM - 4:00 PM</li><li><strong>Aquatic Area:</strong> 9:00 AM - 3:30 PM</li><li><strong>Group Fitness Classes:</strong> Modified timetable applies</li><li><strong>Creche / Childcare:</strong> Closed</li></ul><p>Normal 24/7 gym access remains available for eligible key-tag holders.</p>
4694,Community Wellness Morning Tea & Seminar - Update 3,post,publish,2023-08-31 13:19:00,2023-09-01 19:19:00,,https://www.leisurecentre.com.au/news/community-wellness-morning-tea-seminar---update-3/,community-wellness-morning-tea-seminar---update-3,post,4151,82,80,Free Community Wellness Seminar & Morning Tea Event,,1,,"<p>Join us for our monthly community connection gathering! This month, we are hosting a casual morning tea alongside an expert presentation focusing on mindfulness.</p>"
4750,Trainer Spotlight: Meet Sarah Jenkins - Update 5,post,publish,2023-08-29 18:51:00,2023-08-30 21:51:00,,https://www.leisurecentre.com.au/news/trainer-spotlight-meet-sarah-jenkins---update-5/,trainer-spotlight-meet-sarah-jenkins---update-5,post,2907,64,90,Meet Our Expert Fitness Coach & Personal Trainer | City Leisure Centre,,2,,"<p>This month, we sit down with one of our core fitness coaches to talk training philosophy, client success stories, and how to stay motivated.</p>"
4587,Summer Facility Opening Hours Schedule,post,publish,2023-08-29 16:53:00,2023-08-30 23:53:00,,https://www.leisurecentre.com.au/news/summer-facility-opening-hours-schedule/,summer-facility-opening-hours-schedule,post,2425,75,80,Summer Opening Hours Update & Schedule Changes,,4,,"<p>With the arrival of the new season, we are transitioning to our seasonal operating hours. This adjustment allows us to open earlier for sunrise swimmers.</p>"
4603,New Upgrade: Brand New Free Weight Zone Arriving Soon!,post,publish,2023-08-24 13:04:00,2023-08-26 01:04:00,,https://www.leisurecentre.com.au/news/new-upgrade-brand-new-free-weight-zone-arriving-soon/,new-upgrade-brand-new-free-weight-zone-arriving-soon,post,1883,64,90,Gym Floor Upgrade: New Training Equipment Arriving | Elite Health & Aquatic,,1,,<p>Your training is about to get a massive upgrade! We are thrilled to announce that a brand new fleet of premium commercial fitness gear is arriving on the gym floor next week.</p>
4624,New Upgrade: Brand New Hammer Strength Squat Racks Arriving Soon! - Update 2,post,publish,2023-08-16 10:43:00,2023-08-21 19:43:00,,https://www.leisurecentre.com.au/news/new-upgrade-brand-new-hammer-strength-squat-racks-arriving-soon---update-2/,new-upgrade-brand-new-hammer-strength-squat-racks-arriving-soon---update-2,post,4021,75,80,Gym Floor Upgrade: New Training Equipment Arriving | Wave & Fitness Hub,,2,,<p>Your training is about to get a massive upgrade! We are thrilled to announce that a brand new fleet of premium commercial fitness gear is arriving on the gym floor next week.</p>
4798,Summer Facility Opening Hours Schedule - Update 4,post,publish,2023-08-10 17:00:00,2023-08-10 23:00:00,,https://www.leisurecentre.com.au/news/summer-facility-opening-hours-schedule---update-4/,summer-facility-opening-hours-schedule---update-4,post,3624,82,90,Summer Opening Hours Update & Schedule Changes,,2,,"<p>With the arrival of the new season, we are transitioning to our seasonal operating hours. This adjustment allows us to open earlier for sunrise swimmers.</p>"
4537,School Holiday Activity Program - Bookings Open! - Update 4,post,publish,2023-08-01 20:08:00,2023-08-03 21:08:00,,https://www.leisurecentre.com.au/news/school-holiday-activity-program---bookings-open---update-4/,school-holiday-activity-program---bookings-open---update-4,post,911,82,70,Active School Holiday Programs & Kids Activities | Elite Health & Aquatic,,3,,"<p>Keep the kids active, engaged, and highly entertained these school holidays with our fully supervised youth recreation program!</p>"
4541,Trainer Spotlight: Meet Michael Chang,post,publish,2023-07-30 11:49:00,2023-08-03 17:49:00,,https://www.leisurecentre.com.au/news/trainer-spotlight-meet-michael-chang/,trainer-spotlight-meet-michael-chang,post,1301,60,70,Meet Our Expert Fitness Coach & Personal Trainer | City Leisure Centre,,4,,"<p>This month, we sit down with one of our core fitness coaches to talk training philosophy, client success stories, and how to stay motivated.</p>"
4762,Why You Should Add Senior Functional Fitness to Your Weekly Routine - Update 3,post,publish,2023-07-25 08:48:00,2023-07-25 17:48:00,,https://www.leisurecentre.com.au/news/why-you-should-add-senior-functional-fitness-to-your-weekly-routine---update-3/,why-you-should-add-senior-functional-fitness-to-your-weekly-routine---update-3,post,3180,90,90,Benefits of Group Fitness: Try Senior Functional Fitness This Week,,3,,<p>Stuck in a workout rut? It might be time to shake up your routine with our popular group training options. Group fitness is scientifically proven to boost accountability.</p>
4671,Upcoming Temporary Closure: Hydrotherapy Pool Maintenance - Update 5,post,publish,2023-07-18 06:18:00,2023-07-21 15:18:00,,https://www.leisurecentre.com.au/news/upcoming-temporary-closure-hydrotherapy-pool-maintenance---update-5/,upcoming-temporary-closure-hydrotherapy-pool-maintenance---update-5,post,3460,60,70,Notice: Temporary Closure for Pool Maintenance | Elite Health & Aquatic,,3,,"<p>To ensure the highest standard of water quality and safety, the pool will be temporarily closed for scheduled preventative maintenance.</p><p>During this period, all other pools will remain open as scheduled.</p>"
4785,Upcoming Temporary Closure: 25m Indoor Heated Pool Maintenance - Update 5,post,publish,2023-07-08 20:54:00,2023-07-10 21:54:00,,https://www.leisurecentre.com.au/news/upcoming-temporary-closure-25m-indoor-heated-pool-maintenance---update-5/,upcoming-temporary-closure-25m-indoor-heated-pool-maintenance---update-5,post,384,45,60,Notice: Temporary Closure for Pool Maintenance | City Leisure Centre,,4,,"<p>To ensure the highest standard of water quality and safety, the pool will be temporarily closed for scheduled preventative maintenance.</p><p>During this period, all other pools will remain open as scheduled.</p>"
4792,Swim School Enrolments Now Open for Term 3 - Update 3,post,publish,2023-07-04 06:14:00,2023-07-08 09:14:00,,https://www.leisurecentre.com.au/news/swim-school-enrolments-now-open-for-term-3---update-3/,swim-school-enrolments-now-open-for-term-3---update-3,post,198,75,90,Learn to Swim: Kids Swimming Lesson Enrolments Open,,1,,<p>Secure your child's spot in our reputable Learn-to-Swim program for the upcoming school term! Swimming is an essential life skill that builds foundational water confidence.</p>
4688,New Upgrade: Brand New Free Weight Zone Arriving Soon! - Update 2,post,publish,2023-07-03 16:36:00,2023-07-05 00:36:00,,https://www.leisurecentre.com.au/news/new-upgrade-brand-new-free-weight-zone-arriving-soon---update-2/,new-upgrade-brand-new-free-weight-zone-arriving-soon---update-2,post,340,60,90,Gym Floor Upgrade: New Training Equipment Arriving | City Leisure Centre,,1,,<p>Your training is about to get a massive upgrade! We are thrilled to announce that a brand new fleet of premium commercial fitness gear is arriving on the gym floor next week.</p>
4692,The Surprising Health Benefits of Hydrotherapy Swim - Update 5,post,publish,2023-06-27 12:42:00,2023-06-27 14:42:00,,https://www.leisurecentre.com.au/news/the-surprising-health-benefits-of-hydrotherapy-swim---update-5/,the-surprising-health-benefits-of-hydrotherapy-swim---update-5,post,1186,45,80,Why Low-Impact Aquatic Workouts Benefit Your Health,,2,,<p>Water-based workouts are not just for recovery; they are a highly effective way to build lean cardiovascular endurance and core muscular strength without stressing your joints.</p>
4696,Notice of Limited Lane Availability: School Swimming Carnival - Update 3,post,publish,2023-06-17 14:28:00,2023-06-22 01:28:00,,https://www.leisurecentre.com.au/news/notice-of-limited-lane-availability-school-swimming-carnival---update-3/,notice-of-limited-lane-availability-school-swimming-carnival---update-3,post,2998,30,60,Lap Lane Availability Notice: School Swim Carnival | Wave & Fitness Hub,,2,,"<p>We will be hosting a local school swimming carnival this coming Friday from 9:00 AM to 2:30 PM. During this event, public lap swimming lanes will be significantly restricted.</p>"
4577,School Holiday Activity Program - Bookings Open! - Update 3,post,publish,2023-06-16 08:15:00,2023-06-17 16:15:00,,https://www.leisurecentre.com.au/news/school-holiday-activity-program---bookings-open---update-3/,school-holiday-activity-program---bookings-open---update-3,post,649,60,60,Active School Holiday Programs & Kids Activities | Community Recreation Hub,,4,,"<p>Keep the kids active, engaged, and highly entertained these school holidays with our fully supervised youth recreation program!</p>"
4722,Community Wellness Morning Tea & Seminar - Update 3,post,publish,2023-06-10 14:47:00,2023-06-12 14:47:00,,https://www.leisurecentre.com.au/news/community-wellness-morning-tea-seminar---update-3/,community-wellness-morning-tea-seminar---update-3,post,835,45,70,Free Community Wellness Seminar & Morning Tea Event,,1,,"<p>Join us for our monthly community connection gathering! This month, we are hosting a casual morning tea alongside an expert presentation focusing on mindfulness.</p>"
4627,Why You Should Add BodyPump to Your Weekly Routine - Update 5,post,publish,2023-06-09 19:20:00,2023-06-14 01:20:00,,https://www.leisurecentre.com.au/news/why-you-should-add-bodypump-to-your-weekly-routine---update-5/,why-you-should-add-bodypump-to-your-weekly-routine---update-5,post,4732,45,90,Benefits of Group Fitness: Try BodyPump This Week,,3,,<p>Stuck in a workout rut? It might be time to shake up your routine with our popular group training options. Group fitness is scientifically proven to boost accountability.</p>
4631,Autumn Facility Opening Hours Schedule - Update 3,post,publish,2023-06-04 08:49:00,2023-06-09 15:49:00,,https://www.leisurecentre.com.au/news/autumn-facility-opening-hours-schedule---update-3/,autumn-facility-opening-hours-schedule---update-3,post,3835,64,90,Autumn Opening Hours Update & Schedule Changes,,3,,"<p>With the arrival of the new season, we are transitioning to our seasonal operating hours. This adjustment allows us to open earlier for sunrise swimmers.</p>"
4664,The Surprising Health Benefits of Aqua Aerobics - Update 3,post,draft,2023-06-01 13:29:00,2023-06-06 21:29:00,,https://www.leisurecentre.com.au/news/the-surprising-health-benefits-of-aqua-aerobics---update-3/,the-surprising-health-benefits-of-aqua-aerobics---update-3,post,2857,0,0,Why Low-Impact Aquatic Workouts Benefit Your Health,,2,,<p>Water-based workouts are not just for recovery; they are a highly effective way to build lean cardiovascular endurance and core muscular strength without stressing your joints.</p>
4733,Swim School Enrolments Now Open for Term 3,post,publish,2023-05-22 19:54:00,2023-05-26 05:54:00,,https://www.leisurecentre.com.au/news/swim-school-enrolments-now-open-for-term-3/,swim-school-enrolments-now-open-for-term-3,post,4125,60,80,Learn to Swim: Kids Swimming Lesson Enrolments Open,,2,,<p>Secure your child's spot in our reputable Learn-to-Swim program for the upcoming school term! Swimming is an essential life skill that builds foundational water confidence.</p>
4632,School Holiday Activity Program - Bookings Open! - Update 4,post,publish,2023-05-20 13:28:00,2023-05-25 17:28:00,,https://www.leisurecentre.com.au/news/school-holiday-activity-program---bookings-open---update-4/,school-holiday-activity-program---bookings-open---update-4,post,2285,75,60,Active School Holiday Programs & Kids Activities | Elite Health & Aquatic,,1,,"<p>Keep the kids active, engaged, and highly entertained these school holidays with our fully supervised youth recreation program!</p>"
4650,Trainer Spotlight: Meet Emma Rodriguez - Update 2,post,publish,2023-05-19 11:15:00,2023-05-24 21:15:00,,https://www.leisurecentre.com.au/news/trainer-spotlight-meet-emma-rodriguez---update-2/,trainer-spotlight-meet-emma-rodriguez---update-2,post,884,64,80,Meet Our Expert Fitness Coach & Personal Trainer | City Leisure Centre,,1,,"<p>This month, we sit down with one of our core fitness coaches to talk training philosophy, client success stories, and how to stay motivated.</p>"
4768,Group Fitness Timetable Update - Effective September 2025,post,publish,2023-05-16 10:44:00,2023-05-19 21:44:00,,https://www.leisurecentre.com.au/news/group-fitness-timetable-update---effective-september-2025/,group-fitness-timetable-update---effective-september-2025,post,1989,30,70,New Group Fitness Timetable & Schedule Updates | Wave & Fitness Hub,,4,,<p>We are excited to announce a refresh of our group fitness timetable based directly on member feedback and attendance data!</p><p>The new schedule goes live at the start of next week.</p>
4556,Why You Should Add Aqua Aerobics to Your Weekly Routine,post,publish,2023-05-12 12:26:00,2023-05-14 20:26:00,,https://www.leisurecentre.com.au/news/why-you-should-add-aqua-aerobics-to-your-weekly-routine/,why-you-should-add-aqua-aerobics-to-your-weekly-routine,post,3851,45,60,Benefits of Group Fitness: Try Aqua Aerobics This Week,,2,,<p>Stuck in a workout rut? It might be time to shake up your routine with our popular group training options. Group fitness is scientifically proven to boost accountability.</p>
4669,Spring Facility Opening Hours Schedule - Update 4,post,publish,2023-05-03 08:28:00,2023-05-06 15:28:00,,https://www.leisurecentre.com.au/news/spring-facility-opening-hours-schedule---update-4/,spring-facility-opening-hours-schedule---update-4,post,3839,60,80,Spring Opening Hours Update & Schedule Changes,,2,,"<p>With the arrival of the new season, we are transitioning to our seasonal operating hours. This adjustment allows us to open earlier for sunrise swimmers.</p>"
4532,Group Fitness Timetable Update - Effective April 2025,post,publish,2023-04-30 15:47:00,2023-05-04 15:47:00,,https://www.leisurecentre.com.au/news/group-fitness-timetable-update---effective-april-2025/,group-fitness-timetable-update---effective-april-2025,post,2604,30,60,New Group Fitness Timetable & Schedule Updates | Community Recreation Hub,,2,,<p>We are excited to announce a refresh of our group fitness timetable based directly on member feedback and attendance data!</p><p>The new schedule goes live at the start of next week.</p>
4707,Winter Facility Opening Hours Schedule - Update 3,post,publish,2023-04-29 14:26:00,2023-05-02 22:26:00,,https://www.leisurecentre.com.au/news/winter-facility-opening-hours-schedule---update-3/,winter-facility-opening-hours-schedule---update-3,post,4376,60,90,Winter Opening Hours Update & Schedule Changes,,2,,"<p>With the arrival of the new season, we are transitioning to our seasonal operating hours. This adjustment allows us to open earlier for sunrise swimmers.</p>"
4704,Swim School Enrolments Now Open for Term 2 - Update 3,post,publish,2023-04-26 08:32:00,2023-04-28 11:32:00,,https://www.leisurecentre.com.au/news/swim-school-enrolments-now-open-for-term-2---update-3/,swim-school-enrolments-now-open-for-term-2---update-3,post,4754,90,80,Learn to Swim: Kids Swimming Lesson Enrolments Open,,2,,<p>Secure your child's spot in our reputable Learn-to-Swim program for the upcoming school term! Swimming is an essential life skill that builds foundational water confidence.</p>
4719,Why You Should Add Zumba Fitness to Your Weekly Routine - Update 5,post,publish,2023-04-25 16:00:00,2023-04-30 18:00:00,,https://www.leisurecentre.com.au/news/why-you-should-add-zumba-fitness-to-your-weekly-routine---update-5/,why-you-should-add-zumba-fitness-to-your-weekly-routine---update-5,post,712,45,90,Benefits of Group Fitness: Try Zumba Fitness This Week,,3,,<p>Stuck in a workout rut? It might be time to shake up your routine with our popular group training options. Group fitness is scientifically proven to boost accountability.</p>
4573,New Upgrade: Brand New Life Fitness Treadmills Arriving Soon! - Update 3,post,publish,2023-04-22 14:18:00,2023-04-27 16:18:00,,https://www.leisurecentre.com.au/news/new-upgrade-brand-new-life-fitness-treadmills-arriving-soon---update-3/,new-upgrade-brand-new-life-fitness-treadmills-arriving-soon---update-3,post,4056,30,60,Gym Floor Upgrade: New Training Equipment Arriving | Elite Health & Aquatic,,4,,<p>Your training is about to get a massive upgrade! We are thrilled to announce that a brand new fleet of premium commercial fitness gear is arriving on the gym floor next week.</p>
4528,Why You Should Add Zumba Fitness to Your Weekly Routine,post,publish,2023-04-21 16:41:00,2023-04-26 17:41:00,,https://www.leisurecentre.com.au/news/why-you-should-add-zumba-fitness-to-your-weekly-routine/,why-you-should-add-zumba-fitness-to-your-weekly-routine,post,531,45,80,Benefits of Group Fitness: Try Zumba Fitness This Week,,1,,<p>Stuck in a workout rut? It might be time to shake up your routine with our popular group training options. Group fitness is scientifically proven to boost accountability.</p>
4746,Group Fitness Timetable Update - Effective March 2025,post,publish,2023-04-20 19:22:00,2023-04-21 02:22:00,,https://www.leisurecentre.com.au/news/group-fitness-timetable-update---effective-march-2025/,group-fitness-timetable-update---effective-march-2025,post,1153,60,90,New Group Fitness Timetable & Schedule Updates | Community Recreation Hub,,4,,<p>We are excited to announce a refresh of our group fitness timetable based directly on member feedback and attendance data!</p><p>The new schedule goes live at the start of next week.</p>
4574,Swim School Enrolments Now Open for Term 4 - Update 4,post,publish,2023-04-16 10:55:00,2023-04-19 11:55:00,,https://www.leisurecentre.com.au/news/swim-school-enrolments-now-open-for-term-4---update-4/,swim-school-enrolments-now-open-for-term-4---update-4,post,570,45,90,Learn to Swim: Kids Swimming Lesson Enrolments Open,,1,,<p>Secure your child's spot in our reputable Learn-to-Swim program for the upcoming school term! Swimming is an essential life skill that builds foundational water confidence.</p>
4619,Trainer Spotlight: Meet James Wilson - Update 5,post,publish,2023-04-16 10:38:00,2023-04-18 15:38:00,,https://www.leisurecentre.com.au/news/trainer-spotlight-meet-james-wilson---update-5/,trainer-spotlight-meet-james-wilson---update-5,post,883,75,70,Meet Our Expert Fitness Coach & Personal Trainer | City Leisure Centre,,4,,"<p>This month, we sit down with one of our core fitness coaches to talk training philosophy, client success stories, and how to stay motivated.</p>"
4623,The Surprising Health Benefits of Aqua Aerobics - Update 2,post,publish,2023-04-12 16:05:00,2023-04-14 23:05:00,,https://www.leisurecentre.com.au/news/the-surprising-health-benefits-of-aqua-aerobics---update-2/,the-surprising-health-benefits-of-aqua-aerobics---update-2,post,3508,45,90,Why Low-Impact Aquatic Workouts Benefit Your Health,,4,,<p>Water-based workouts are not just for recovery; they are a highly effective way to build lean cardiovascular endurance and core muscular strength without stressing your joints.</p>
4653,New Upgrade: Brand New Life Fitness Treadmills Arriving Soon! - Update 3,post,publish,2023-04-08 19:41:00,2023-04-10 23:41:00,,https://www.leisurecentre.com.au/news/new-upgrade-brand-new-life-fitness-treadmills-arriving-soon---update-3/,new-upgrade-brand-new-life-fitness-treadmills-arriving-soon---update-3,post,1054,64,80,Gym Floor Upgrade: New Training Equipment Arriving | Community Recreation Hub,,4,,<p>Your training is about to get a massive upgrade! We are thrilled to announce that a brand new fleet of premium commercial fitness gear is arriving on the gym floor next week.</p>
4647,Upcoming Temporary Closure: Hydrotherapy Pool Maintenance - Update 3,post,publish,2023-04-08 09:26:00,2023-04-13 21:26:00,,https://www.leisurecentre.com.au/news/upcoming-temporary-closure-hydrotherapy-pool-maintenance---update-3/,upcoming-temporary-closure-hydrotherapy-pool-maintenance---update-3,post,3779,30,60,Notice: Temporary Closure for Pool Maintenance | Community Recreation Hub,,1,,"<p>To ensure the highest standard of water quality and safety, the pool will be temporarily closed for scheduled preventative maintenance.</p><p>During this period, all other pools will remain open as scheduled.</p>"
4519,Group Fitness Timetable Update - Effective September 2026,post,publish,2023-04-07 19:07:00,2023-04-09 05:07:00,,https://www.leisurecentre.com.au/news/group-fitness-timetable-update---effective-september-2026/,group-fitness-timetable-update---effective-september-2026,post,1345,64,90,New Group Fitness Timetable & Schedule Updates | Wave & Fitness Hub,,4,,<p>We are excited to announce a refresh of our group fitness timetable based directly on member feedback and attendance data!</p><p>The new schedule goes live at the start of next week.</p>
